"Código","Título","Universidad","Nivel académico","Rama","Ámbito","Estado","Detalle"
"4311909","Máster Universitario en Investigación en Ciencias de la Salud por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"3001913","Máster Universitario en Investigación en Desarrollo de las Capacidades Musicales","Universidad Pública de Navarra","Máster - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"3500699","Máster Universitario en Investigación en Nutrición y Alimentación Personalizada por la Universidad de La Rioja; la Universidad de Lleida; la Universidad de Zaragoza y la Universidad Pública de Navarra","(Conjunto)","Máster - RD 822/2021 (3)","Ciencias de la Salud","Fisioterapia, podología, nutrición y dietética, terapia ocupacional, óptica y optometría y logopedia","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"3500381","Máster Universitario en Machine Learning por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ingeniería informática y de sistemas","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4314137","Máster Universitario en Modelización e Investigación Matemática, Estadística y Computación por la Universidad de La Laguna; la Universidad de La Rioja; la Universidad de Oviedo; la Universidad de Zaragoza; la Universidad del País Vasco/Euskal Herriko Unibertsitatea y la Universidad Pública de Navarra","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias","Matemáticas y estadística","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"3001714","Máster Universitario en Modelización Matemática, Estadística y Computación","(Conjunto)","Máster - RD 56/2005 (2)","Ciencias","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310063","Máster Universitario en Modelización Matemática, Estadística y Computación","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4314719","Máster Universitario en Nanotecnología Medioambiental por la Universidad de Lleida; la Universidad de Zaragoza y la Universidad Pública de Navarra","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4312676","Máster Universitario en Prevención de Riesgos Laborales por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias sociales, trabajo social, relaciones laborales y recursos humanos, sociología, ciencia política y relaciones internacionales","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4310572","Máster Universitario en Profesorado de Educación Secundaria por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias de la educación","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4314314","Máster Universitario en Promoción de Salud y Desarrollo Social por la Universidad Pública de Navarra y Université de Bordeaux(Francia)","(Conjunto Internacional)","Máster - RD 1393/2007 (1)","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3500066","Máster Universitario en Psicología General Sanitaria por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 822/2021 (3)","Ciencias de la Salud","Ciencias del comportamiento y psicología","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"3001717","Máster Universitario en Química Sintética e Industrial","(Conjunto)","Máster - RD 56/2005 (2)","Ciencias","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4311667","Máster Universitario en Química Sintética e Industrial por la Universidad de Valladolid; la Universidad del País Vasco/Euskal Herriko Unibertsitatea y la Universidad Pública de Navarra","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias","Química","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"3002741","Máster Universitario en Química Sostenible","(Conjunto)","Máster - RD 56/2005 (2)","Ciencias","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310366","Máster Universitario en Química Sostenible por la Universidad Jaume I de Castellón; la Universidad Pública de Navarra; la Universidad de Castilla-La Mancha; la Universidad de Extremadura; la Universitat Politècnica de València y la Universitat de València (Estudi General)","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4311910","Máster Universitario en Salud Pública por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ciencias de la Salud","Medicina y Odontología","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4315069","Máster Universitario en Sistemas de Información Geográfica y Teledetección por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería química, ingeniería de los materiales e ingeniería del medio natural","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4312776","Máster Universitario en Técnicas de Computación en Economía por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4310573","Máster Universitario en Tecnología y Calidad en las Industrias Agroalimentarias por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4316931","Máster Universitario en Tecnología y Sostenibilidad en la Industria Alimentaria por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4310574","Máster Universitario en Tecnologías Informáticas","Universidad Pública de Navarra","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3500310","Máster Universitario en Wind Energy Engineering por la Universidad Pública de Navarra","Universidad Pública de Navarra","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"3500835","Máster Universitario Erasmus Mundus en Cutting-Edge Technologies for Sustainable Agriculture por la Universidad Pública de Navarra; Geoponiko Panepistimio Athinon(Grecia) y Universidade de Trás-os-Montes e Alto Douro(Portugal)","(Conjunto Internacional)","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ingeniería química, ingeniería de los materiales e ingeniería del medio natural","Publicado en B.O.E.",""
