"Código","Título","Universidad","Nivel académico","Rama","Ámbito","Estado","Detalle"
"4027000","Diplomado en Turismo","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1005000","Ingeniero de Minas","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1005000","Ingeniero de Minas","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1008000","Ingeniero de Telecomunicación","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1008000","Ingeniero de Telecomunicación","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1011000","Ingeniero en Informática","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1011000","Ingeniero en Informática","Varias Universidades","Sólo Segundo Ciclo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1011000","Ingeniero en Informática","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1021000","Ingeniero Geólogo","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1021000","Ingeniero Geólogo","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1009000","Ingeniero Industrial","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1009000","Ingeniero Industrial","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1015000","Ingeniero Químico","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1015000","Ingeniero Químico","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5117000","Ingeniero Técnico de Minas, Especialidad en Explotación de Minas","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5119000","Ingeniero Técnico de Minas, Especialidad en Instalaciones Electromecánicas Mineras","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5120000","Ingeniero Técnico de Minas, Especialidad en Mineralurgia y Metalurgia","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5116000","Ingeniero Técnico de Minas, Especialidad en Sondeos y Prospecciones Mineras","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5100000","Ingeniero Técnico de Telecomunicación, Especialidad en Telemática","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5048000","Ingeniero Técnico en Informática de Gestión","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5049000","Ingeniero Técnico en Informática de Sistemas","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5035000","Ingeniero Técnico en Topografía","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5114000","Ingeniero Técnico Forestal, Especialidad en Explotaciones Forestales","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5098000","Ingeniero Técnico Industrial, Especialidad en Electricidad","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5097000","Ingeniero Técnico Industrial, Especialidad en Electrónica Industrial","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5095000","Ingeniero Técnico Industrial, Especialidad en Mecánica","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5096000","Ingeniero Técnico Industrial, Especialidad en Química Industrial","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3037000","Licenciado en Administración y Dirección de Empresas","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3037000","Licenciado en Administración y Dirección de Empresas","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3037000","Licenciado en Administración y Dirección de Empresas","Varias Universidades","Sólo Segundo Ciclo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3035000","Licenciado en Biología","Varias Universidades","Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3035000","Licenciado en Biología","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3036000","Licenciado en Bioquímica","Varias Universidades","Sólo Segundo Ciclo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3082000","Licenciado en Ciencias del Trabajo","Varias Universidades","Sólo Segundo Ciclo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3024000","Licenciado en Derecho","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3024000","Licenciado en Derecho","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3038000","Licenciado en Economía","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3038000","Licenciado en Economía","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3048000","Licenciado en Filología Clásica","Varias Universidades","Segundo Ciclo de Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3048000","Licenciado en Filología Clásica","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3050000","Licenciado en Filología Francesa","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3050000","Licenciado en Filología Francesa","Varias Universidades","Segundo Ciclo de Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3053000","Licenciado en Filología Hispánica","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3053000","Licenciado en Filología Hispánica","Varias Universidades","Segundo Ciclo de Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3054000","Licenciado en Filología Inglesa","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3054000","Licenciado en Filología Inglesa","Varias Universidades","Segundo Ciclo de Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3057000","Licenciado en Filología Románica","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3057000","Licenciado en Filología Románica","Varias Universidades","Segundo Ciclo de Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3044000","Licenciado en Filosofía","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3032000","Licenciado en Física","Varias Universidades","Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3060000","Licenciado en Geografía","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3033000","Licenciado en Geología","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3033000","Licenciado en Geología","Varias Universidades","Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3061000","Licenciado en Historia","Varias Universidades","Segundo Ciclo de Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3061000","Licenciado en Historia","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3062000","Licenciado en Historia del Arte","Varias Universidades","Ciclo Largo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3080000","Licenciado en Historia y Ciencias de la Música","Varias Universidades","Sólo Segundo Ciclo","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3067000","Licenciado en Máquinas Navales","Varias Universidades","Sólo Segundo Ciclo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3034000","Licenciado en Matemáticas","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3034000","Licenciado en Matemáticas","Varias Universidades","Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3031000","Licenciado en Medicina","Varias Universidades","Primer Ciclo de Ciclo Largo","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3031000","Licenciado en Medicina","Varias Universidades","Ciclo Largo","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3001000","Licenciado en Medicina y Cirugía","Varias Universidades","Ciclo Largo","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3071000","Licenciado en Náutica y Transporte Marítimo","Varias Universidades","Sólo Segundo Ciclo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3030000","Licenciado en Odontología","Varias Universidades","Ciclo Largo","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3030000","Licenciado en Odontología","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3072000","Licenciado en Pedagogía","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3072000","Licenciado en Pedagogía","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3023000","Licenciado en Psicología","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3023000","Licenciado en Psicología","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3074000","Licenciado en Química","Varias Universidades","Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3074000","Licenciado en Química","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3074000","Licenciado en Química","Varias Universidades","Primer Ciclo de Ciclo Largo","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4036000","Maestro-Especialidad de Audición y Lenguaje","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4035000","Maestro-Especialidad de Educación Especial","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4033000","Maestro-Especialidad de Educación Física","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4030000","Maestro-Especialidad de Educación Infantil","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4034000","Maestro-Especialidad de Educación Musical","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4031000","Maestro-Especialidad de Educación Primaria","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4032000","Maestro-Especialidad de Lengua Extranjera","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4001613","Doctor en Biodiversidad Marina y Conservación en Programa Oficial de Posgrado en Biodiversidad Marina","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4001676","Doctor en iniciación a la investigación en matemáticas en Programa Oficial de Posgrado en métodos matemáticos y sus aplicaciones","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000510","Doctor en Programa Oficial de Posgrado en Administración y dirección de empresas","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000507","Doctor en Programa Oficial de Posgrado en Biotecnología alimentaria","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000798","Doctor en Programa Oficial de Posgrado en Economía","(Conjunto)","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000789","Doctor en Programa Oficial de Posgrado en estudios sociales de la ciencia","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000895","Doctor en Programa Oficial de Posgrado en Física de la Materia Condensada y Nanotecnología","(Conjunto)","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000508","Doctor en Programa Oficial de Posgrado en Género y diversidad","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000509","Doctor en Programa Oficial de Posgrado en Ingeniería Web","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000784","Doctor en Programa Oficial de Posgrado en métodos matemáticos y sus aplicaciones","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000787","Doctor en Programa Oficial de Posgrado en química teórica y modelización computacional","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000837","Doctor en Programa Oficial de Posgrado en tecnologías de la información y comunicaciones","(Conjunto)","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000800","Doctor en Programa Oficial de Posgrado en Tecnologías de la Información y Comunicaciones en Sistemas de Telecomunicación","(Conjunto)","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4001624","Doctor en Programa Oficial de Recursos Geológicos y Geotecnia en Programa Oficial de Posgrado en Ciencias de la Tierra","Universidad de Oviedo","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"5600860","Programa de Doctorado en Análisis Químico, Bioquímico y Estructural y Modelización Computacional por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600866","Programa de Doctorado en Biogeociencias por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600994","Programa de Doctorado en Biología Molecular y Celular por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600848","Programa de Doctorado en Biomedicina y Oncología Molecular por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600853","Programa de Doctorado en Ciencias de la Salud por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5601475","Programa de Doctorado en Ciencias y Tecnologías del Espacio y la Materia por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.",""
"5600854","Programa de Doctorado en Derecho por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600966","Programa de Doctorado en Economía: Instrumentos del Análisis Económico por la Universidad de Cantabria; la Universidad de Oviedo y la Universidad del País Vasco/Euskal Herriko Unibertsitatea","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600857","Programa de Doctorado en Economía y Empresa por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600855","Programa de Doctorado en Educación y Psicología por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600858","Programa de Doctorado en Energía y Control de Procesos por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600884","Programa de Doctorado en Equidad e Innovación en Educación por la Universidad de A Coruña; la Universidad de Cantabria; la Universidad de Oviedo; la Universidad de Santiago de Compostela y la Universidad de Vigo","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5601199","Programa de Doctorado en Evolución Humana, Paleoecología del Cuaternario y Técnicas Geofísicas Aplicadas en la Investigación por la Universidad de Alcalá; la Universidad de Burgos y la Universidad de Oviedo","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600734","Programa de Doctorado en Física de la Materia Condensada, Nanociencia y Biofísica por la Universidad Autónoma de Madrid; la Universidad de Murcia y la Universidad de Oviedo","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600865","Programa de Doctorado en Género y Diversidad por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600859","Programa de Doctorado en Historia del Arte y Musicología por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600850","Programa de Doctorado en Informática por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5601377","Programa de Doctorado en Ingeniería de los Recursos Naturales por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600995","Programa de Doctorado en Ingeniería de Producción, Minero- Ambiental y de Proyectos por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600680","Programa de Doctorado en Ingeniería Eléctrica y Electrónica por la Universidad de Oviedo y la Universidad Politécnica de Madrid","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"5601071","Programa de Doctorado en Ingeniería Náutica, Marina y Radioelectrónica Naval por la Universidad de Cantabria; la Universidad de La Laguna; la Universidad de Oviedo; la Universidad del País Vasco/Euskal Herriko Unibertsitatea y la Universidad Politécnica de Catalunya","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600856","Programa de Doctorado en Ingeniería Química, Ambiental y Bioalimentaria por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5601430","Programa de Doctorado en Investigación Clínica por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.",""
"5600852","Programa de Doctorado en Investigaciones Humanísticas por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600647","Programa de Doctorado en Matemáticas y Estadística por la Universidad de La Laguna; la Universidad de Oviedo; la Universidad de Zaragoza; la Universidad del País Vasco/Euskal Herriko Unibertsitatea y la Universidad Pública de Navarra","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600851","Programa de Doctorado en Materiales por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600888","Programa de Doctorado en Química Teórica y Modelización Computacional/Theoretical Chemistry and Computational Modelling por la Universidad Autónoma de Madrid; la Universidad Complutense de Madrid; la Universidad de Barcelona; la Universidad de Cantabria; la Universidad de Extremadura; la Universidad de las Illes Balears; la Universidad de Murcia; la Universidad de Oviedo; la Universidad de Sevilla; la Universidad de Vigo; la Universidad del País Vasco/Euskal Herriko Unibertsitatea; la Universidad Jaume I de Castellón y la Universitat de València (Estudi General)","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5601495","Programa de Doctorado en Relaciones Laborales y Recursos Humanos por la Universidad de A Coruña; la Universidad de Oviedo; la Universidad de Santiago de Compostela y la Universidad de Zaragoza","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.",""
"5600849","Programa de Doctorado en Síntesis y Reactividad Química por la Universidad de Oviedo","Universidad de Oviedo","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600959","Programa de Doctorado en Tecnologías de la Información y Comunicaciones en Redes Móviles / Mobile Network Information and Communication Technologies por la Universidad de A Coruña; la Universidad de Cantabria; la Universidad de Oviedo; la Universidad de Zaragoza y la Universidad del País Vasco/Euskal Herriko Unibertsitatea","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5310527","Programa Oficial de Doctorado en Administración de Empresas","Universidad de Oviedo","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5310528","Programa Oficial de Doctorado en Análisis, Representación y Ordenación del Territorio","Universidad de Oviedo","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5310529","Programa Oficial de Doctorado en Biología Funcional y Molecular","Universidad de Oviedo","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5310530","Programa Oficial de Doctorado en Biotecnología Alimentaria","Universidad de Oviedo","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5310531","Programa Oficial de Doctorado en Ciencia y Tecnología de los Materiales","Universidad de Oviedo","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5310532","Programa Oficial de Doctorado en Ciencia y Tecnología Náutica","Universidad de Oviedo","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
