dateType,name,important_date,publisher,description,source
MULTI_FAITH,Martyrdom of Guru Tegh Bahadur Ji,24/11/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,28/11/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,29/11/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,30/11/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,1/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,2/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,3/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,4/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,5/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,6/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,7/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,8/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,9/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,10/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,11/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,12/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,13/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,14/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,15/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,16/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,17/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,18/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,19/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,20/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,21/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,22/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,23/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,24/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,29/11/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,30/11/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,1/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,2/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,3/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,4/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,5/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,6/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Bodhi Day,8/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Christmas,25/12/2021,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
PARLIAMENT_SITTING,Both Houses sitting,6/02/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/02/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,6/03/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,9/05/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,15/08/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/06/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,11/09/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,13/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Legislative council only,18/10/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Legislative council only,29/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,12/09/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/10/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/02/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,21/05/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/06/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/08/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/08/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/08/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,2/09/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,16/09/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,21/02/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,7/03/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,7/05/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/06/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/06/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/08/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Legislative council only,30/08/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Legislative council only,16/08/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,27/08/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,10/09/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,29/10/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,12/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,28/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,26/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/02/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/03/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/06/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/08/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/02/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/03/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,15/09/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,13/10/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/02/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/03/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,21/03/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,6/06/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,29/08/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/03/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting - Budget Day,5/05/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,2/06/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/06/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,6/08/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/09/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/10/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/11/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,2/12/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,8/05/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,13/08/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,31/10/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Legislative council only,1/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Legislative council only,13/09/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/02/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,6/02/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/05/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/05/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/03/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/06/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/08/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/09/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,15/10/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,27/10/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,28/10/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,29/10/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/11/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,1/12/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/12/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/03/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/02/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/03/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,30/04/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/06/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/06/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,21/05/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,23/05/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,22/05/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,28/08/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,15/10/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,16/10/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Legislative council only,15/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,30/10/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,27/11/2019,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/02/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/03/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/03/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,16/06/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,1/09/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/11/2020,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/02/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,2/02/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/02/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,16/02/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/02/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/02/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/03/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,2/03/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/03/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,16/03/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/03/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/03/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,29/04/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/05/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/05/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,6/05/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/05/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,25/05/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,26/05/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,8/06/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,9/06/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,10/06/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,22/06/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,23/06/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,24/06/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/08/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/08/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/08/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/08/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/08/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/08/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,31/08/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,1/09/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,2/09/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/09/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,15/09/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,16/09/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,12/10/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,13/10/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/10/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,26/10/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,27/10/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,28/10/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,23/11/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,24/11/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,25/11/2021,Parliament of Victoria,,https://new.parliament.vic.gov.au/parliamentary-activity/
PUBLIC_HOLIDAY,Melbourne Cup day,5/11/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Saturday before Easter Sunday,11/04/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Queen's Birthday,8/06/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Easter Monday,13/04/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Labour Day,8/03/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Melbourne Cup,1/11/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,New Year's Day - additional public holiday,2/01/2023,Business Victoria,As New Year's Day falls on a Sunday the Monday is an additional public holiday,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Labour Day,11/03/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,ANZAC Day,25/04/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Good Friday,15/04/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,ANZAC Day,25/04/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,Melbourne Cup,5/11/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Christmas Day,25/12/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Boxing Day,26/12/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Labour Day,13/03/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Australia day,28/01/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Easter Monday,22/04/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Good Friday,2/04/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Saturday before Easter Sunday,3/04/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Australia Day,26/01/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Australia Day,26/01/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Australia Day (26 Jan is a Sunday hence Monday is a public holiday),27/01/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Easter Sunday,4/04/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,New Year's Day,1/01/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Christmas Day,25/12/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,ANZAC Day,25/04/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Christmas Day,25/12/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Good Friday,7/04/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,ANZAC Day,25/04/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
