PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
5977653;"Parque Campo de la Paloma";"El Parque Campo de la Paloma es una elegante zona verde con un diseño que evoca el estilo francés. En su área central se encuentra un templete rodeado de parterres ajardinados y caminos que conducen a pequeñas placetas, creando un ambiente apacible y atractivo. Hacia el límite con la calle Campo de la Paloma, amplias praderas arboladas. El arbolado es variado a base de plátanos de sombra, olmos, almendros, ciruelos rojos, árbol de los farolillos, manzanos de flor, parrotias, almeces, cipreses, arizónicas, arces, madroños y abundan también las arbustivas como aromáticas, durillos, rosales y lirios. El parque está equipado con diversas instalaciones que lo convierten en un lugar versátil y acogedor: mesas para juegos, dos campos de petanca, zonas de juegos infantiles delimitadas, un rocódromo, y una pista polivalente de fútbol y baloncesto. Este conjunto de elementos lo hace ideal para un día de ocio con niños, mascotas o amigos, proporcionando un respiro del bullicio urbano y múltiples opciones de entretenimiento al aire libre. El parque, construido a mediados de los 80 del pasado siglo bajo una fuerte reivindicación vecinal, se integra dentro de la profunda renovación que sufrió el barrio de Palomeras Sureste en dicha década, pues se sometió a una potente transformación urbanística realizada para realojar a familias que ocupaban chabolas o casas bajas de escasa calidad constructiva, así como para incrementar las dotaciones de este popular barrio vallecano.";"";"Zonas infantiles  Zonas caninas";"";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes, Área de Gobierno de Medio Ambiente y Movilidad.  Superficie: 38.010 m&amp;sup2;  Vegetación predominante:    Ejemplares arbóreos: Ciprés de Arizona (Cupressus arizonica), Plátano de sombra (Platanus x hispanica), Chopo del Canadá (Populus deltoides), Ciruelo rojo (Prunus cerasifera).  Arbustos: Laurel cerezo (Prunus laurocerasus), Árbol de Júpiter (Lagerstroemia indica), Laurel (Laurus nobilis).  Macizos arbustivos: Durillo (Viburnum tinus), Olivilla (Elaeagnus angustifolia), Espirea (Spiraea).";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9dfae2fa26c6e210VgnVCM2000000c205a0aRCRD";"RAFAEL ALBERTI";"AVENIDA";"V";"38";"";"";"";"";"MADRID";"MADRID";"28018";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445358";"4470511";"40.38339946706653";"-3.643762543356842";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5984392;"Parque Caramuel";"El Parque Caramuel, inaugurado a inicios de 1979, se levanta sobre un antiguo pinar que formaba parte de la finca del pintor Goya, conocida como La Quinta del Sordo. En su momento el parque albergó un monolito en homenaje a la Constitución Española, que actualmente se encuentra desaparecido y cuya recuperación sería deseable. Este parque cuenta con una consolidada área ajardinada, compuesta por praderas y árboles de gran porte, que convive con extensas zonas de carácter forestal, principalmente cubiertas por pinos. Entre sus instalaciones se incluyen áreas deportivas, un recorrido biosaludable, zonas infantiles, espacios para personas mayores, áreas de descanso y un área canina. En 2017, se llevaron a cabo mejoras significativas, destacando la renovación del área del mirador.";"";"Zonas infantiles Zonas de mayores Instalaciones deportivas Zona de patinaje";"Bus: 138  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes, Área de Gobierno de Medio Ambiente y Movilidad  Superficie: 55.433 m&amp;sup2;  Vegetación predominante:    Ejemplares arbóreos: Pino carrasco (Pinus halepensis), Olmo de Siberia (Ulmus pumila), Acacia de Japón (Robinia pseudoacacia).  Macizos arbustivos: Espino de fuego (Pyracantha coccinea), Calistemo (Callistemon citrinus), Junípero (Juniperus).";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=272fc45f7309e210VgnVCM1000000b205a0aRCRD";"CARAMUEL";"CALLE";"V";"53";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"438111";"4473317";"40.4081704733386";"-3.729395994595502";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5982718;"Parque Cerro Almodóvar";"El Parque Cerro Almodóvar es ampliamente reconocido por su extensión y diseño paisajístico. Destaca por la armonía de sus elementos, que combinan amplias áreas de césped, diversos senderos y zonas arboladas con abundantes olmos y pinos piñoneros, creando un entorno natural ideal para el esparcimiento y las actividades al aire libre. Este parque cuenta con áreas de juegos infantiles, un parque canino, un área de ejercicio para personas mayores, varias pistas de petanca y plazas de recreo. Además, ofrece un quiosco, un anfiteatro y un club deportivo con múltiples canchas de fútbol, aportando dinamismo y vitalidad a este espacio. Se proyectó en los años 70, pero no se ejecutó hasta 1981-82. En 2017 se reformó y amplió y en 2020 se renovó parte del auditorio y se construyó un cantón para los servicios de jardinería. La denominación del parque hace referencia al cerro sobre el que se desarrolla, ya que la voz árabe 'almodovar' tiene el significado de redondo.";"";"Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Auditorios Monumento y kiosco";"Bus: 25, 31 y 138  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes, Área de Gobierno de Medio Ambiente y Movilidad  Superficie: 173.477 m&amp;sup2;  Vegetación predominante:    Ejemplares arbóreos: olmo de Siberia (Ulmus pumila), pino piñonero (Pinus pinea), chopo del Canadá (Populus canadensis), arce (Acer).  Arbustos: rosa de siria (Rosa sinensis), tuya (Thuja occidentalis), cotoneaster.  Macizos arbustivos: griñolera, espirea, forsitia.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0568fda02908e210VgnVCM1000000b205a0aRCRD";"MARCELINO CASTILLO";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"436799";"4471748";"40.393928614376";"-3.744713323980896";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5995330;"Parque Cerro Peñabel";"El Parque Cerro Peñabel se caracteriza por su diseño circular, que incluye una plaza central bordeada por un estanque y taludes arbolados. En la parte alta del parque, se encuentra una plataforma semicircular que funciona como mirador. Además, hay dos zonas de juegos infantiles, ubicadas en cada extremo del parque. Los paseos están adoquinados y el parque dispone de dos pequeños puentes que atraviesan el estanque.Este espacio especial, situado en el centro del barrio, ofrece un ambiente tranquilo, ideal para desconectar y disfrutar de un agradable paseo. Como curiosidad, puede citarse la iniciativa que tomaron los vecinos de la zona en 1990 para constituirse como reino independiente, denominado 'Reino de Belmonte, Principado de Villaamil y Condado de Peñachica', con sus propias constitución, bandera, himno y moneda. El motivo de esta declaración de independencia fue la iniciativa municipal de expropiar las modestas viviendas de los vecinos a un precio que estos no aceptaban. Muchos medios de comunicación nacionales e internacionales se hicieron eco de esta anécdota. Finalmente los vecinos consiguieron una retribución mayor por sus viviendas y ser alojados en bloques más modernos construidos en la proximidad. El sueño de la independencia duró una semana.";"";"Zonas infantiles";"Bus: 42, 132 y 137  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes, Área de Gobierno de Medio Ambiente y Movilidad  Superficie: 24.366 m&amp;sup2;  Vegetación predominante:    Ejemplares arbóreos: robinía (Robinia pseudoacacia), chopo del Canadá (Populus deltoides), acacia plateada (Acacia dealbata), tilo de hojas grandes (Tilia platyphyllos).  Arbustos: laurel (Laurus nobilis), fotinia (Photinia &amp;times; fraseri), eucalipto (Eucalyptus globulus).  Macizos arbustivos: espino de fuego (Pyracantha coccinea), rosas (Rosa spp.), romero (Rosmarinus officinalis).";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ffeb404aa9be210VgnVCM1000000b205a0aRCRD";"CANDIDO MATEOS";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PEÑA GRANDE";"8";"FUENCARRAL-EL PARDO";"439123";"4480624";"40.47406043289477";"-3.718181785566969";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5978133;"Parque Cerro del Tío Pío";"El Parque Cerro del Tío Pío es uno de los espacios más distintivos de Madrid, conocido popularmente como 'el parque de las siete tetas' debido a sus características colinas de diferentes alturas y suaves pendientes cubiertas por amplias praderas y recorridas por alineaciones de arbolado. Son siete montículos artificiales, creados en 1985 sobre lo que fue una colonia chabolista surgida en los años 20 del siglo pasado de la mano de Pío Felipe Fernández, artífice de la colonia, que iría aumentando con los años y llegó a albergar a más de 4000 habitantes en 1960. Este personaje tenía en el Cerro una casa con establo y un humilde pero próspero negocio de recogida de chatarra y de basuras. Tanto él como su mujer, Aniceta Budia de la Cruz, eran muy populares; ambos llegarían, con el tiempo, a tener sendas calles con su nombre en la zona. Pío Felipe, según algunas fuentes, en 1906 fue nombrado vocal del Centro Instructivo Obrero Republicano de Nueva Numancia y Doña Carlota, y en 1928 del Centro Social Ciudadano y Ateneo de Vallecas. La denominación del parque se debe precisamente a este personaje. En 1965, el poeta Pedro Garfias bautizó este núcleo como: &amp;ldquo;Símbolo de todos los suburbios de España, de todos los suburbios del mundo'. El parque cuenta con diversas zonas de juegos infantiles, distribuidas estratégicamente, y varias instalaciones deportivas ubicadas en su área más baja. Un carril bici recorre el lugar, y también se puede encontrar un kiosco para refrescarse tras un paseo. Su arbolado se compone de arces, moreras, olmos, plátanos de sombra, falsas acacias, pinos y chopos, entre otros. Dentro del parque existen varios enclaves interesantes, como el Rectánculo Real Ilusorio, escultura obra del escultor gaditano Enriquez de Salamanca, o el espacio dedicado a Miguel Ángel García Oca, que trabajó para mejorar las condiciones de vida de las personas con lesión medular y otras discapacidades físicas, y fue presidente de disitintas asciaciones y fundaciones relacionadas con el mundo de la discapacidad. Sin embargo, el punto más emblemático es su mirador, situado en la cima de las colinas, desde donde se puede disfrutar de impresionantes vistas panorámicas de la ciudad, especialmente durante el atardecer. Este rincón se ha convertido en un sitio predilecto tanto para los residentes como para los visitantes que buscan contemplar Madrid desde una perspectiva única y cautivadora. La panorámica desde el cerro se han dado lugar a que allí se rueden peliculas, haya sido escenario de múltiples series de televisión, como Física o Química, Aida y otras, o aparezca en multitud de guías turísticas de Madrid. Incluso el pintor manchego Antonio López pintó un lienzo denominado Madrid visto desde el Cerro del Tío Pío, fechado en 1962-1963, que se conserva en el Museo Nacional Centro de Arte Reina Sofía.";"";"Zonas infantiles Zonas de mayores Instalaciones deportivas Kiosco Bar";"Bus: 54, 141 y 143  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes, Área de Gobierno de Medio Ambiente y Movilidad  Superficie: 159.745 m&amp;sup2;  Vegetación predominante:    Ejemplares arbóreos: pino piñonero (Pinus pinea), acacia de tres espinas (Gleditsia triacanthos), morera (Morus).  Arbustos: jazmín, espino de fuego (Pyracantha coccinea), cotoneaster.  Macizos arbustivos: cotoneaster, espino de fuego (Pyracantha coccinea), enebro de pfitzer (Juniperus pfitzeriana).";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=956bf5edd607e210VgnVCM1000000b205a0aRCRD";"BENJAMIN PALENCIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"444395";"4472030";"40.39701982315709";"-3.655239797848888";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5991635;"Parque Cerro Águila";"El Parque Cerro Águila es un espacio de carácter forestal que se destaca por su extenso pinar homogéneo de pino piñonero y por la vegetación típica del bosque mediterráneo. Este parque está atravesado en su mitad por el camino del Cerro del Águila, que conduce al I.E.S.E. de la Universidad de Navarra. En su parte este, el parque limita con un campo de golf. A lo largo de su extensión, se pueden encontrar numerosas mesas que invitan al uso y disfrute de los vecinos, así como áreas de merenderos. Además, hay carteles informativos que brindan detalles sobre la fauna y flora del lugar, enriqueciendo la experiencia de quienes lo visitan.";"";"";"Bus: 160  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=129b315b7b3be210VgnVCM2000000c205a0aRCRD";"CERRO DEL AGUILA";"CAMINO";"V";"1";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"435408";"4478196";"40.45190771190827";"-3.761757187185669";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5979417;"Parque Ciudad de los Ángeles";"Inaugurado en 1978, el Parque Ciudad de los Ángeles se encuentra en el corazón del barrio del mismo nombre, una zona densamente poblada de Madrid. Este espacio verde ocupa el interior de la manzana delimitada por las calles Anoeta, Alegría de la Huerta y La del Manojo de Rosas, ofreciendo un valioso pulmón urbano para sus residentes. Originalmente este lugar se utilizaba para la celebración de las fiestas del barrio, y para ello el vecindario instalaba en su zona sur un pequeño recinto ferial. El parque se organiza en torno a dos paseos centrales adoquinados, acompañados de alineaciones de castaños de Indias, que convergen en un templete. La vegetación combina extensiones de césped y praderas con diversos macizos de arbustos con acantos, durillos y agracejos. El arbolado, además de los castaños, se compone de pinos carrascos, cedros, plátanos de sombra, cipreses, ciruelos rojos, fresnos y eleagnos, entre otros. Entre sus instalaciones, destacan una zona infantil, un parque para personas mayores y varias pistas deportivas, lo que lo convierte en un lugar versátil para el ocio y la actividad física. Además, el parque es un punto de encuentro comunitario, utilizado habitualmente por el vecindario para reuniones y la celebración de actividades colectivas, fomentando un fuerte sentido de comunidad en el barrio.";"";"Zonas infantiles Zonas de mayores Instalaciones deportivas Templete";"Metro: Villaverde Bajo Cruce (linea 3) Bus: 18, 126 y 86  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 36.696 m&amp;sup2; %    Especies predominantes (nombre común) con respecto a especies principales:Árboles. N&amp;ordm; total de unidades arbóreas: 812Plátano de sombra 12%Castaño de Indias 35%Ciruelo rojo 18%Ciprés de Arizónica 9% Arbustos. N&amp;ordm; total de unidades arbustivas: 4 Adelfa 75%Lilo 25% Macizos arbustivos. Superficie de macizos arbustivos:3.715 m&amp;sup2; Lilo 27%Cotoneaster 4%Espirea 3%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca515ce64717e210VgnVCM2000000c205a0aRCRD";"ANOETA";"CALLE";"V";"14";"";"B";"";"";"MADRID";"MADRID";"28041";"5";"LOS ANGELES";"17";"VILLAVERDE";"440865";"4467155";"40.352850949880235";"-3.6963807727286353";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5998633;"Parque Concejal Miguel Martín Vela";"El Parque Concejal Miguel Martín Vela es un área estancial bien ajardinada y organizada, que se sitúa en la primera línea junto a la vía de circulación, permitiendo el acceso a las terrazas de los restaurantes cercanos. Dispone de un paseo central, un pequeño quiosco en uno de sus extremos y varias zonas de juegos infantiles.  También es conocido como Parque de la Mar Océana y Parque del Pueblo del Pardo.";"";"Zonas infantiles Restaurante";"Bus: 601  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie:  33.954    m2     % Especies predominantes (nombre común) con respecto a especies principales:  Árboles. N&amp;ordm; total de unidades arbóreas: 403Ciprés común 13%Falsa acacia 10%Pino piñonero 9%Morera 8% Arbustos. N&amp;ordm; total de unidades arbustivas: 157 Boj 35%Abelia 26%Espirea 17% Macizos arbustivos. Superficie de macizos arbustivas: 190 m2  Agracejo 16%Griñolera 7%Adelfa 9%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=857ccca4fb3ce210VgnVCM1000000b205a0aRCRD";"GUARDIA";"AVENIDA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28048";"1";"EL PARDO";"8";"FUENCARRAL-EL PARDO";"434317";"4485608";"40.5186002228516";"-3.7753787533567573";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5991699;"Parque Cuesta del Galbán";"El Parque Cuesta del Galbán es un espacio de carácter forestal que presenta una pendiente media, separando la zona de la Rosa de Luxemburgo en dos áreas distintas. En este parque se puede encontrar vegetación típica del bosque mediterráneo, incluyendo encinas, pinos, esparragueras y algunos árboles de carácter colonizador. Es un lugar muy apreciado por los vecinos residentes, quienes disfrutan de sus sendas marcadas por el uso continuo. El parque ofrece un ambiente ideal para el ocio y desconectar de la rutina diaria.";"";"";"Bus: 160  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad  Superficie: 70.882 m&amp;sup2;  Vegetación predominante:    Ejemplares arbóreos: pino piñonero (Pinus pinea), encina (Quercus ilex), olmo de Siberia (Ulmus pumila).";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c37e65ba3d3be210VgnVCM2000000c205a0aRCRD";"GALBAN";"CUESTA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"434871";"4478011";"40.45019927443574";"-3.768070614824996";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
6457169;"Parque Cuña Verde de Vicálvaro. Zona A";"Gran parque periurbano multifuncional, esta zona está situada en el extremo noroeste de Vicálvaro. Dispone de amplios espacios estacionales con vegetación, paseos agradables adoquinados, pistas deportivas, zona canina, zonas de juegos infantiles delimitadas, un jardín para invidentes con numerosas especies arbustivas aromáticas etiquetadas en braille y en su extremo sur cuenta con una plaza circular con una gran fuente ornamental y jardineras que forman una rosaleda.";"";"Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas.";"Metro: Vicálvaro (linea 9) Bus: E3  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie.41.293 m&amp;sup2;   % Especies predominantes (nombre común) con respecto a especies principales:Árboles. N&amp;ordm; total de unidades arbóreas: 526 Sófora 25%Pino piñonero 14%Olmo de Siberia 12%Castaño de Indias 9% Arbustos. N&amp;ordm; total de unidades arbustivas: 7 Rosa de Siria 72%Fotinia 14%Manzano 14% Macizos arbustivos. Superficie de macizos arbustivos: 1.731 m&amp;sup2; Rosa 35%Enebro de Pfitzer 9%Pitosporo 7%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=402f9191ce6b7310VgnVCM2000000c205a0aRCRD";"DAROCA";"AVENIDA";"V";"300";"";"";"";"";"MADRID";"MADRID";"28032";"";"AMBROZ";"";"VICALVARO";"447563";"4473414";"40.40969329689759";"-3.618025439807104";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
5984224;"Parque Cuña Verde de Vicálvaro. Zona B";"Parque periurbano de transición entre las edificaciones de Vicálvaro y las autopistas periféricas M-40 y Radial 3. Dispone de zonas ajardinadas, arbolado, rosaleda, jardín de plantas aromáticas, praderas naturales y una lámina de agua. El parque está dotado de varias zonas deportivas, un auditorio, una zona infantil y de carril bici.";"";"Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Auditorios";"Metro: San Cipriano (linea 9) Bus: 4 , E3, 100  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación:Dirección General de Gestión del Agua y Zonas Verdes.Área de Gobierno de Medio Ambiente y Movilidad   Superficie. 115.119 m&amp;sup2;     % Especies predominantes (nombre común) con respecto a especies principales:Árboles. N&amp;ordm; total de unidades arbóreas: 1.133Plátano de sombra 19%Pino piñonero 11%Ciruelo rojo 9%Ciprés común 7% Arbustos. N&amp;ordm; total de unidades arbustivas: 27Rosas 22%Glicina 10%Rosa de Siria 15% Macizos arbustivos. Superficie de macizos arbustivos: 1.409 m&amp;sup2; Agracejo 26%Romero 11%Lilo 11%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2030b8c8d109e210VgnVCM2000000c205a0aRCRD";"DAROCA";"AVENIDA";"V";"299";"";"";"";"";"MADRID";"MADRID";"28032";"";"AMBROZ";"";"VICALVARO";"447659";"4473371";"40.40930295868704";"-3.616890442862423";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
6457255;"Parque Cuña Verde de Vicálvaro. Zona C";"Parque periurbano de tendencia forestal con amplias praderas y largos setos de espino de fuego. Un carril para ciclistas y peatones lo atraviesa conectando Canillejas y Vicálvaro por medio de pasarelas que cruzan la M - 40 y la Radial 3. Cuenta con aparcamiento propio.";"";"Aparcamiento de sustrato terrizo";"Metro: Avenida de Guadalajara (línea 2) Bus: E2  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 127835 m2    % Especies predominantes (nombre común) con respecto a especies principales:Árboles. N&amp;ordm; total de unidades arbóreas: 1077Plátano de sombra 25%Olmo de Siberia 13%Pino piñonero 10%Morera 9% Arbustos.  N&amp;ordm; total de unidades arbustivas: 18Durillo 28%Pitosporo 28%Retama amarilla 17% Macizos arbustivos. Superficie de macizos arbustivos: 3170 m2  Espino de fuego 73%Fotinia 7%Retama amarilla 5%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2557b6495f6b7310VgnVCM2000000c205a0aRCRD";"CANILLEJAS A VICALVARO";"AVENIDA";"V";"102";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448175";"4474190";"40.41672706688541";"-3.610853061814312";"";"";"";""
5982087;"Parque Dehesa de la Villa";"La Dehesa de la Villa está situada al noroeste de la ciudad de Madrid, junto a Ciudad Universitaria y acompaña a la Villa de Madrid desde el siglo XII. Su principal característica es que mantiene su condición forestal, con una masa de pinar de piñonero adehesado sobre pradera natural, con espacios ajardinados en las zonas colindantes a los entornos urbanos, donde destacan las plantaciones de cedros.    Durante el reinado de Isabel II, se repobló una parte con pinos, especialmente piñoneros y carrascos, que son actualmente los más comunes del parque. También se pueden encontrar almendros, en su mayoría amargos, encinas, almeces, plátanos de sombra y falsas acacias. En las vaguadas húmedas, aparecen chopos, fresnos y olmos, mientras que en las zonas ajardinadas se encuentran cedros y ciruelos de Pisard. El sustrato arbustivo está compuesto principalmente por jaras, retamas, romero y zarzamoras, entre otras especies. La Dehesa de la Villa alberga una importante variedad de avifauna, habiéndose avistado más de 70 especies de aves, para lo que se ha habilitado un observatorio ornitológico, lo que la convierte en una joya dentro de los parques de Madrid. Los vecinos y usuarios la perciben como un auténtico bosque en el corazón de la ciudad. En 2023 se iniciaron los trámites para su declaración como BIC en la categoría de Paisaje Cultural, incoándose el expediente por parte de la Comunidad de Madrid el 18 de octubre de 2023.";"";"Zonas infantiles Zonas de mayores Instalaciones deportivas Puntos de información ambiental Carril Bici Kioscos";"Metro: Francos Rodriguez y Valdezarza (línea 7). Autobús: 44, 64, 82, 126, 127 y 132  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación: Dirección General de Gestión del Agua y Zonas Verdes, Área de Gobierno de Medio Ambiente y Movilidad  Superficie: 645.309 m&amp;sup2;  Vegetación predominante:    Ejemplares arbóreos: pino piñonero (Pinus pinea), pino carrasco (Pinus halepensis), almendro (Prunus amygdalus), olmo de Siberia (Ulmus pumila).  Arbustos: espirea, adelfa (Nerium oleander), tuya (Thuja occidentalis).  Macizos arbustivos: jara, romero (Rosmarinus officinalis), jara pringosa (Cistus ladanifer).";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2e013a90fb7e210VgnVCM2000000c205a0aRCRD";"DEHESA DE LA VILLA";"CARRETERA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438892";"4478863";"40.45817981904011";"-3.7207253118064827";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos"
5987289;"Parque Duque de Ahumada";"Parque urbano interbloques situado en el Casco Histórico de Vicálvaro. Vertebrado longitudinalmente con paseos de adoquín que definen praderas. Alineaciones de pinos y plátanos.   Otras denominaciones  Parque de Ambroz";"";"Zonas infantiles Zonas caninas";"Metro: San Cipriano (línea 9)  Bus: 4 , 106  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Conservación:Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 5248 m2    % Especies predominantes (nombre común) con respecto a especies principales:   Árboles. N&amp;ordm; de unidades arbóreas: 112Pino piñonero 40%Plátano de sombra 35%Aligustre del Japón 36%Arce negundo 8% Arbustos. N&amp;ordm; de unidades arbustivas: 112Forsitia 83%Aligustre del Japón 17% Macizos arbustivos. Superficie de macizos arbustivos: 541 m2  Adelfa 73%Pitosporo 15%Evónimo 5%";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9445ff7fa5a9e210VgnVCM1000000b205a0aRCRD";"LAGO VAN";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448560";"4472870";"40.4048457851104";"-3.6062315414157613";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"
