PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
14243;"Administración María de Molina. AEAT";"Agencia Estatal de Administración Tributaria";"La atención presencial en oficinas requiere cita, salvo para presentación de documentación por registro.  Puedes solicitar asistencia o pedir cita por:   App AEAT de la Agencia Tributaria  Teléfono de cita general con atención personal 91 290 13 40 o 901 200 351. De lunes a viernes, de 9 a 19 horas (hasta las 15 horas en agosto).";"";"Metro: Núñez de Balboa (líneas 5 y 9)";"";"1,4";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7cd3633dcd4f010VgnVCM1000000b205a0aRCRD";"NUÑEZ DE BALBOA";"CALLE";"V";"116";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"442184";"4476504";"40.43718023263375";"-3.6816798948244314";"915 664 500";"";"";"/contenido/entidadesYorganismos/OficinasAgenciaTributariaEstatal"
14241;"Administración Montalbán. AEAT";"Agencia Estatal de Administración Tributaria";"La atención presencial en oficinas requiere cita, salvo para presentación de documentación por registro.  Puedes solicitar asistencia o pedir cita por:   App AEAT de la Agencia Tributaria  Teléfono de cita general con atención personal 91 290 13 40 o 901 200 351. De lunes a viernes, de 9 a 19 horas (hasta las 15 horas en agosto).";"";"Metro: Banco de España (línea 2)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b03d3633dcd4f010VgnVCM1000000b205a0aRCRD";"MONTALBAN";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441404";"4474370";"40.41790255579091";"-3.690676090761533";"915 935 200";"";"";"/contenido/entidadesYorganismos/OficinasAgenciaTributariaEstatal"
7073;"Administración número 80 y Unidad de Recaudación Ejecutiva número 10. Tesorería General de la Seguridad Social";"";"";"Gestión de afiliación, cotización, recaudación y pagos (TGSS). Trámites en Importass. Si no se dispone de identificación electrónica enviar solicitud.";"Metro: García Noblejas (línea 7)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0240a47f441f010VgnVCM2000000c205a0aRCRD";"MIGUEL FLETA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"446371";"4475846";"40.43152595125066";"-3.6322560393262577";"901 502 050 / 915 410 291";"";"";"/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial"
7067;"Administración número 81 y Unidad de Recaudación Ejecutiva número 9. Tesorería General de la Seguridad Social";"";"";"Gestión de afiliación, cotización, recaudación y pagos (TGSS). Trámites en Importass. Si no se dispone de identificación electrónica enviar solicitud.";"Metro: San Bernardo (líneas 2 y 4), Arg&amp;uuml;elles (líneas 3, 4 y 6), Ventura Rodríguez (línea 3).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7d519d41471c010VgnVCM1000000b205a0aRCRD";"SANTA CRUZ DE MARCENADO";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439746";"4475626";"40.42909181639888";"-3.7103403147364773";"901 502 050 / 915 410 291";"";"";"/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial"
5890456;"Administración número 82 y Unidad de Recaudación Ejecutiva número 11. Tesorería General de la Seguridad Social";"";"";"Gestión de afiliación, cotización, recaudación y pagos (TGSS). Trámites en Importass. Si no se dispone de identificación electrónica enviar solicitud.";"Metro: Oporto (líneas 5 y 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b2926dccdacc210VgnVCM2000000c205a0aRCRD";"PEDRO DIEZ";"AVENIDA";"V";"19";"";"";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437982";"4471432";"40.39118434144945";"-3.7307263937000976";"901 502 050 / 915 410 291";"";"";"/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial"
6720415;"Administración número 83 y Unidad de Recaudación Ejecutiva número 28. Tesorería General de la Seguridad Social";"";"";"Gestión de afiliación, cotización, recaudación y pagos (TGSS). Trámites en Importass. Si no se dispone de identificación electrónica enviar solicitud.";"Metro:  Chamartín (líneas 1 y 10),  Plaza de Castilla (1, 9 y 10)   Cercanías Renfe: Chamartín (Líneas C1, C2, C3, C4, C7, C8 y C10)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15d2d49abfcab310VgnVCM1000000b205a0aRCRD";"MANUEL FERRERO";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28036";"6";"CASTILLA";"5";"CHAMARTIN";"441980";"4480139";"40.469911483784294";"-3.684415536856127";"901 502 050 / 915 410 291";"";"";"/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial"
7081;"Administración número 84 y Unidades de Recaudación Ejecutiva números 6 y 8. Tesorería General de la Seguridad Social";"";"";"Gestión de afiliación, cotización, recaudación y pagos (TGSS). Trámites en Importass. Si no se dispone de identificación electrónica enviar solicitud.";"Metro: Nueva Numancia (línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=474619d41471c010VgnVCM1000000b205a0aRCRD";"ALBUFERA";"AVENIDA";"V";"41";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443511";"4471986";"40.39656688418567";"-3.6656311275288402";"901 502 050 / 915 410 291";"";"";"/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial"
7965345;"Administración número 85. Tesorería General de la Seguridad Social";"";"";"Gestión de afiliación, cotización, recaudación y pagos (TGSS). Trámites en Importass. Si no se dispone de identificación electrónica enviar solicitud.";"Metro: Sevilla (línea 2), Sol (líneas 1, 2 y 3)  Cercanías Renfe: Sol (líneas C3, C4 y Regional)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db76d685caf6c410VgnVCM1000000b205a0aRCRD";"LUIS CABRERA";"CALLE";"";"63";"";"";"";"";"MADRID";"MADRID";"";"";"";"28002";"CHAMARTIN";"";"";"";"";"901 502 050 / 915 410 291";"";"";"/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial"
7078;"Administración número 86 y Unidad de Recaudación Ejecutiva número 14. Tesorería General de la Seguridad Social";"";"";"Gestión de afiliación, cotización, recaudación y pagos (TGSS). Trámites en Importass. Si no se dispone de identificación electrónica enviar solicitud.";"Metro: Delicias (línea 3)  Cercanías Renfe: Delicias (líneas C1 y C10)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=14a619d41471c010VgnVCM1000000b205a0aRCRD";"CACERES";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28045";"5";"DELICIAS";"2";"ARGANZUELA";"441052";"4472229";"40.39858517857643";"-3.694626654082772";"901 502 050 / 915 410 291";"";"";"/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial"
7084;"Administración número 87 y Unidades de Recaudación Ejecutiva números 1, 26. Tesorería General de la Seguridad Social";"";"";"Gestión de afiliación, cotización, recaudación y pagos (TGSS). Trámites en Importass. Si no se dispone de identificación electrónica enviar solicitud.";"Metro: Ventas (líneas 2 y 5)  Bicimad: Estaciones 193 (Avenida Toreros, 49), 187 (calle Alejandro González, 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ee619d41471c010VgnVCM1000000b205a0aRCRD";"LONDRES";"CALLE";"V";"60";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443597";"4475902";"40.43184722473165";"-3.664963437118085";"901 502 050 / 915 410 291";"";"";"/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial"
14251;"Administración Sudeste (Sede anterior San Blas). AEAT";"Agencia Estatal de Administración Tributaria";"La atención presencial en oficinas requiere cita, salvo para presentación de documentación por registro.  Puedes solicitar asistencia o pedir cita por:   App AEAT de la Agencia Tributaria  Teléfono de cita general con atención personal 91 290 13 40 o 901 200 351. De lunes a viernes, de 9 a 19 horas (hasta las 15 horas en agosto).";"";"Metro: San Blas (línea 7)";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46b4b3e0dcd4f010VgnVCM2000000c205a0aRCRD";"POBLADURA DEL VALLE";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28037";"3";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"447639";"4475382";"40.427428162262984";"-3.6172735275180687";"913 240 956";"";"";"/contenido/entidadesYorganismos/OficinasAgenciaTributariaEstatal"
14248;"Administración Sudeste (Sede Vinateros). AEAT";"Agencia Estatal de Administración Tributaria";"La atención presencial en oficinas requiere cita, salvo para presentación de documentación por registro. Puedes solicitar asistencia o pedir cita por:   App AEAT de la Agencia Tributaria  Teléfono de cita general con atención personal 91 290 13 40 o 901 200 351. De lunes a viernes, de 9 a 19 horas (hasta las 15 horas en agosto).";"";"Metro: Vinateros (línea 9)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=abdd3633dcd4f010VgnVCM1000000b205a0aRCRD";"CAMINO DE LOS VINATEROS";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28030";"4";"MEDIA LEGUA";"14";"MORATALAZ";"444520";"4473567";"40.41087815519668";"-3.6538853965125915";"913 240 956";"";"";"/contenido/entidadesYorganismos/OficinasAgenciaTributariaEstatal"
14240;"Administración Suroeste. AEAT";"Agencia Estatal de Administración Tributaria";"La atención presencial en oficinas requiere cita, salvo para presentación de documentación por registro.  Puedes solicitar asistencia o pedir cita por:   App AEAT de la Agencia Tributaria  Teléfono de cita general con atención personal 91 290 13 40 o 901 200 351. De lunes a viernes, de 9 a 19 horas (hasta las 15 horas en agosto).";"";"Metro: Empalme (línea 5)  Cercanías Renfe: Maestra Justa Freire (C5)";"Sustituye a la antigua sede en la Calle Aguacate.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a7c3633dcd4f010VgnVCM1000000b205a0aRCRD";"GUAREÑA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"435041";"4470864";"40.385840068409834";"-3.7653206381333892";"915 111 220";"";"";"/contenido/entidadesYorganismos/OficinasAgenciaTributariaEstatal"
5628507;"AECLU, S.L. Entidad Colaboradora";"Entidad Colaboradora Urbanística (ECU), inscrita en el Registro de entidades privadas de colaboración urbanística de la Comunidad Autónoma de Madrid, y autorizada por el Ayuntamiento de Madrid para desarrollar las funciones de verificación y control urbanístico, reguladas en la Ordenanza de Licencias y Declaraciones Responsables Urbanísticas del Ayuntamiento de Madrid y el Reglamento por el que se establece el régimen de las Entidades Colaboradoras Urbanísticas de Verificación, Inspección y Control. Cuenta con autorización definitiva para actuar en la totalidad del ámbito de aplicación de la Ordenanza de Licencias y Declaraciones Responsables Urbanísticas del Ayuntamiento de Madrid.";"De lunes a jueves: de 8:30 a 14:00 y de 15:00 a 18:00 horas.  Viernes: de 8:30 a 14:30 horas. Mes de agosto: de lunes a viernes, de 8:00 a 15:30 horas.";"";"Metro: Nuevos Ministerios (líneas 6, 8 y 10).  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C4, C7, C10 y Regional).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=513e2bd63f997210VgnVCM1000000b205a0aRCRD";"LA HABANA";"PASEO";"V";"22";"1";"";"";"";"MADRID";"MADRID";"28036";"1";"EL VISO";"5";"CHAMARTIN";"441547";"4477776";"40.448593638421386";"-3.6893092827134883";"911 391 919";"";"contacto@aeclu.com";"/contenido/entidadesYorganismos/EntidadesColaboradorasLicenciasActividadECLUS"
13066;"Aeropuerto Adolfo Suarez Madrid -  Barajas";"";"Servicio ininterrumpido.";"Servicio de transporte entre terminales   Compañías aéreas operativas en el Areropuerto Adolfo Suarez - Madrid Barajas";"Metro: Aeropuerto T1, T2, T3, T4  (línea 8)  Renfe Cercanías: T4 (Líneas C1 y C10)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b5c6545f951c010VgnVCM2000000c205a0aRCRD";"HISPANIDAD";"AVENIDA";"V";"0";"";"";"";"";"MADRID";"MADRID";"28042";"2";"AEROPUERTO";"21";"BARAJAS";"451710";"4479881";"40.46820334584188";"-3.5696317070849624";"913 211 000";"";"";"/contenido/entidadesYorganismos/TransportePublico/AeropuertosAerodromos"
13067;"Aeropuerto de Madrid-Cuatro Vientos";"";"";"Es un aeródromo de utilización conjunta civil-militar, destinado a vuelos de aviación general. La Fundación Infante de Orleans organiza los primeros domingos de mes (excepto enero y agosto) una exhibición aérea en sus instalaciones.";"";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f84c6545f951c010VgnVCM2000000c205a0aRCRD";"BARRIO DE LA FORTUNA";"CARRETERA";"V";"0";"";"";"";"";"MADRID";"MADRID";"28054";"6";"CUATRO VIENTOS";"10";"LATINA";"434852";"4469121";"40.37011353689799";"-3.7673844389439934";"913 211 000";"";"";"/contenido/entidadesYorganismos/TransportePublico/AeropuertosAerodromos"
10198153;"Agencia de Promoción Turística de Centroamérica";"";"";"";"Metro: Alonso Cano (línea 7), Canal (líneas 2 y 7), Ríos Rosas (línea 1).  Bus: 12, 149, 3, 37.  Bicimad: Estaciones 129 (calle José Abascal, 33), 246 (calle Santa Engracia, 87), 201 (calle José Abascal, 2), 130 (calle Santa Engracia, 127).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d7d352cf2698510VgnVCM2000001f4a900aRCRD";"JOSE ABASCAL";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440574";"4476680";"40.43864541396909";"-3.7006845727096636";"910 075 361";"";"europa@visitcentroamerica.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/OtrosOrganismosInternacionales"
